step,phi,phidot,H,Potential,Kinetic,Era
550,0.5643408759124088,0.0001026703217735203,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
551,0.5643408759124088,0.00010285699508141295,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
552,0.5643408759124088,0.0001030436683893056,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
553,0.5643408759124088,0.00010323034169719825,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
554,0.5643408759124088,0.0001034170150050909,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
555,0.5643408759124088,0.00010360368831298355,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
556,0.5643408759124088,0.0001037903616208762,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
557,0.5643408759124088,0.00010397703492876885,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
558,0.5643408759124088,0.0001041637082366615,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
559,0.5643408759124088,0.00010435038154455415,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
560,0.5643408759124088,0.0001045370548524468,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
561,0.5643408759124088,0.00010472372816033945,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
562,0.5643408759124088,0.0001049104014682321,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
563,0.5643408759124088,0.00010509707477612475,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
564,0.5643408759124088,0.0001052837480840174,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
565,0.5643408759124088,0.00010547042139191005,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
566,0.5643408759124088,0.0001056570946998027,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
567,0.5643408759124088,0.00010584376800769535,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
568,0.5643408759124088,0.000106030441315588,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
569,0.5643408759124088,0.00010621711462348065,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
570,0.5643408759124088,0.0001064037879313733,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
571,0.5643408759124088,0.00010659046123926595,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
572,0.5643408759124088,0.0001067771345471586,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
573,0.5643408759124088,0.00010696380785505125,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
574,0.5643408759124088,0.0001071504811629439,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
575,0.5643408759124088,0.00010733715447083655,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
576,0.5643408759124088,0.0001075238277787292,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
577,0.5643408759124088,0.00010771050108662185,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
578,0.5643408759124088,0.0001078971743945145,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
579,0.5643408759124088,0.00010808384770240715,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
580,0.5643408759124088,0.0001082705210102998,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
581,0.5643408759124088,0.00010845719431819245,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
582,0.5643408759124088,0.0001086438676260851,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
583,0.5643408759124088,0.00010883054093397775,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
584,0.5643408759124088,0.0001090172142418704,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
585,0.5643408759124088,0.00010920388754976305,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
586,0.5643408759124088,0.0001093905608576557,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
587,0.5643408759124088,0.00010957723416554835,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
588,0.5643408759124088,0.000109763907473441,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
589,0.5643408759124088,0.00010995058078133365,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
590,0.5643408759124088,0.0001101372540892263,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
591,0.5643408759124088,0.00011032392739711895,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
592,0.5643408759124088,0.0001105106007050116,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
593,0.5643408759124088,0.00011069727401290425,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
594,0.5643408759124088,0.0001108839473207969,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
595,0.5643408759124088,0.00011107062062868955,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
596,0.5643408759124088,0.0001112572939365822,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
597,0.5643408759124088,0.00011144396724447485,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
598,0.5643408759124088,0.0001116306405523675,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
599,0.5643408759124088,0.00011181731386026015,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
600,0.5643408759124088,0.0001120039871681528,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
601,0.5643408759124088,0.00011219066047604545,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
602,0.5643408759124088,0.0001123773337839381,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
603,0.5643408759124088,0.00011256400709183075,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
604,0.5643408759124088,0.0001127506803997234,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
605,0.5643408759124088,0.00011293735370761605,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
606,0.5643408759124088,0.0001131240270155087,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
607,0.5643408759124088,0.00011331070032340135,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
608,0.5643408759124088,0.000113497373631294,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
609,0.5643408759124088,0.00011368404693918665,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
610,0.5643408759124088,0.0001138707202470793,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
611,0.5643408759124088,0.00011405739355497195,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
612,0.5643408759124088,0.0001142440668628646,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
613,0.5643408759124088,0.00011443074017075725,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
614,0.5643408759124088,0.0001146174134786499,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
615,0.5643408759124088,0.00011480408678654255,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
616,0.5643408759124088,0.0001149907600944352,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
617,0.5643408759124088,0.00011517743340232785,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
618,0.5643408759124088,0.0001153641067102205,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
619,0.5643408759124088,0.00011555078001811315,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
620,0.5643408759124088,0.0001157374533260058,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
621,0.5643408759124088,0.00011592412663389845,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
622,0.5643408759124088,0.0001161107999417911,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
623,0.5643408759124088,0.00011629747324968375,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
624,0.5643408759124088,0.0001164841465575764,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
625,0.5643408759124088,0.00011667081986546905,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
626,0.5643408759124088,0.0001168574931733617,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
627,0.5643408759124088,0.00011704416648125435,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
628,0.5643408759124088,0.000117230839789147,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
629,0.5643408759124088,0.00011741751309703965,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
630,0.5643408759124088,0.0001176041864049323,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
631,0.5643408759124088,0.00011779085971282495,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
632,0.5643408759124088,0.0001179775330207176,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
633,0.5643408759124088,0.00011816420632861025,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
634,0.5643408759124088,0.0001183508796365029,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
635,0.5643408759124088,0.00011853755294439555,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
636,0.5643408759124088,0.0001187242262522882,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
637,0.5643408759124088,0.00011891089956018085,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
638,0.5643408759124088,0.0001190975728680735,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
639,0.5643408759124088,0.00011928424617596615,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
640,0.5643408759124088,0.0001194709194838588,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
641,0.5643408759124088,0.00011965759279175145,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
642,0.5643408759124088,0.0001198442660996441,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
643,0.5643408759124088,0.00012003093940753675,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
644,0.5643408759124088,0.0001202176127154294,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
645,0.5643408759124088,0.00012040428602332205,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
646,0.5643408759124088,0.0001205909593312147,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
647,0.5643408759124088,0.00012077763263910735,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
648,0.5643408759124088,0.000120964305947,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
649,0.5643408759124088,0.00012115097925489265,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
650,0.5643408759124088,0.0001213376525627853,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
651,0.5643408759124088,0.00012152432587067795,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
652,0.5643408759124088,0.0001217109991785706,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
653,0.5643408759124088,0.00012189767248646325,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
654,0.5643408759124088,0.00012208434579435588,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
655,0.5643408759124088,0.00012227101910224853,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
656,0.5643408759124088,0.00012245769241014118,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
657,0.5643408759124088,0.00012264436571803383,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
658,0.5643408759124088,0.00012283103902592648,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
659,0.5643408759124088,0.00012301771233381913,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
660,0.5643408759124088,0.00012320438564171178,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
661,0.5643408759124088,0.00012339105894960443,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
662,0.5643408759124088,0.00012357773225749708,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
663,0.5643408759124088,0.00012376440556538973,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
664,0.5643408759124088,0.00012395107887328238,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
665,0.5643408759124088,0.00012413775218117503,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
666,0.5643408759124088,0.00012432442548906768,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
667,0.5643408759124088,0.00012451109879696033,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
668,0.5643408759124088,0.00012469777210485298,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
669,0.5643408759124088,0.00012488444541274563,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
670,0.5643408759124088,0.00012507111872063828,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
671,0.5643408759124088,0.00012525779202853093,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
672,0.5643408759124088,0.00012544446533642358,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
673,0.5643408759124088,0.00012563113864431623,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
674,0.5643408759124088,0.00012581781195220888,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
675,0.5643408759124088,0.00012600448526010153,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
676,0.5643408759124088,0.00012619115856799418,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
677,0.5643408759124088,0.00012637783187588683,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
678,0.5643408759124088,0.00012656450518377948,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
679,0.5643408759124088,0.00012675117849167213,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
680,0.5643408759124088,0.00012693785179956478,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
681,0.5643408759124088,0.00012712452510745743,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
682,0.5643408759124088,0.00012731119841535008,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
683,0.5643408759124088,0.00012749787172324273,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
684,0.5643408759124088,0.00012768454503113538,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
685,0.5643408759124088,0.00012787121833902803,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
686,0.5643408759124088,0.00012805789164692068,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
687,0.5643408759124088,0.00012824456495481333,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
688,0.5643408759124088,0.00012843123826270598,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
689,0.5643408759124088,0.00012861791157059863,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
690,0.5643408759124088,0.00012880458487849128,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
691,0.5643408759124088,0.00012899125818638393,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
692,0.5643408759124088,0.00012917793149427658,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
693,0.5643408759124088,0.00012936460480216923,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
694,0.5643408759124088,0.00012955127811006188,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
695,0.5643408759124088,0.00012973795141795453,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
696,0.5643408759124088,0.00012992462472584718,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
697,0.5643408759124088,0.00013011129803373983,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
698,0.5643408759124088,0.00013029797134163248,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
699,0.5643408759124088,0.00013048464464952513,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
700,0.5643408759124088,0.00013067131795741778,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
701,0.5643408759124088,0.00013085799126531043,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
702,0.5643408759124088,0.00013104466457320308,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
703,0.5643408759124088,0.00013123133788109573,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
704,0.5643408759124088,0.00013141801118898838,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
705,0.5643408759124088,0.00013160468449688103,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
706,0.5643408759124088,0.00013179135780477368,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
707,0.5643408759124088,0.00013197803111266633,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
708,0.5643408759124088,0.00013216470442055898,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
709,0.5643408759124088,0.00013235137772845163,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
710,0.5643408759124088,0.00013253805103634428,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
711,0.5643408759124088,0.00013272472434423693,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
712,0.5643408759124088,0.00013291139765212958,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
713,0.5643408759124088,0.00013309807096002223,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
714,0.5643408759124088,0.00013328474426791488,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
715,0.5643408759124088,0.00013347141757580753,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
716,0.5643408759124088,0.00013365809088370018,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
717,0.5643408759124088,0.00013384476419159283,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
718,0.5643408759124088,0.00013403143749948548,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
719,0.5643408759124088,0.00013421811080737813,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
720,0.5643408759124088,0.00013440478411527078,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
721,0.5643408759124088,0.00013459145742316343,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
722,0.5643408759124088,0.00013477813073105608,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
723,0.5643408759124088,0.00013496480403894873,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
724,0.5643408759124088,0.00013515147734684138,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
725,0.5643408759124088,0.00013533815065473403,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
726,0.5643408759124088,0.00013552482396262668,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
727,0.5643408759124088,0.00013571149727051933,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
728,0.5643408759124088,0.00013589817057841198,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
729,0.5643408759124088,0.00013608484388630463,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
730,0.5643408759124088,0.00013627151719419728,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
731,0.5643408759124088,0.00013645819050208993,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
732,0.5643408759124088,0.00013664486380998258,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
733,0.5643408759124088,0.00013683153711787523,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
734,0.5643408759124088,0.00013701821042576788,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
735,0.5643408759124088,0.00013720488373366053,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
736,0.5643408759124088,0.00013739155704155318,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
737,0.5643408759124088,0.00013757823034944583,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
738,0.5643408759124088,0.00013776490365733848,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
739,0.5643408759124088,0.00013795157696523113,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
740,0.5643408759124088,0.00013813825027312378,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
